"","genes","logFC","logCPM","F","PValue","FDR"
"19455","Trappc11",0.06364529,5.119634,0.1047755,0.7528218,0.9614574
"11715","Cyth2",0.05041484,4.686977,0.1047219,0.7528827,0.9614574
"5898","Nprl2",-0.06636751,3.412766,0.1047176,0.7528876,0.9614574
"24111","Ccdc15",-0.1194397,0.3684721,0.1046217,0.7529965,0.9614574
"23169","Ccdc127",-0.06065362,4.25154,0.1045495,0.7530786,0.9614574
"18232","Asgr1",-0.06130258,8.953477,0.1045062,0.7531278,0.9614574
"7622","Pard6g",0.1570972,0.1269699,0.1044977,0.7531375,0.9614574
"9986","D930015E06Rik",0.07425684,4.389245,0.104286,0.7533783,0.9614574
"33998","Vsig4",0.138216,4.822825,0.1039451,0.7537666,0.9614574
"12063","Mina",0.0831424,3.025419,0.103917,0.7537988,0.9614574
"1266","Slc22a17",-0.1130366,0.6438148,0.1038826,0.753838,0.9614574
"27820","Gm10736",-0.1958968,3.425277,0.1038466,0.753879,0.9614574
"27392","Tenm3",0.1717439,3.945817,0.1038403,0.7538862,0.9614574
"3954","Tfec",0.182379,1.244539,0.1037185,0.7540252,0.9614574
"5992","Csnk2a2",0.04834482,3.834961,0.1036908,0.7540568,0.9614574
"34042","B3gnt8",0.08685566,0.8522514,0.1036878,0.7540602,0.9614574
"28452","Mid2",0.07428664,3.017173,0.1036533,0.7540997,0.9614574
"6539","Tom1",-0.06950036,3.751776,0.1036131,0.7541456,0.9614574
"34860","Gga1",0.05460792,4.993979,0.1035736,0.7541907,0.9614574
"19573","Tubgcp4",0.07212233,2.952688,0.1035568,0.7542099,0.9614574
"18687","Ogfod1",0.07083838,3.722535,0.1035486,0.7542192,0.9614574
"19591","Hhip",0.1397564,0.9471141,0.103415,0.7543719,0.9614574
"31363","Zxdb",-0.1049201,1.552404,0.1034005,0.7543885,0.9614574
"34795","Rps13-ps2",-0.1522004,0.28736,0.1033624,0.7544322,0.9614574
"29051","Cmah",0.09603741,7.186063,0.1033298,0.7544694,0.9614574
"11297","Tnfaip8l1",0.08801135,5.346629,0.1032518,0.7545587,0.9614574
"4958","Zbtb17",-0.04880128,3.516843,0.1031498,0.7546755,0.9614574
"12865","Maml1",0.07132807,4.342014,0.1031217,0.7547076,0.9614574
"15754","Zc3h6",0.1115952,2.043833,0.1030841,0.7547507,0.9614574
"4812","Snx4",-0.04177467,4.78061,0.1030521,0.7547873,0.9614574
"4090","Elk4",0.04011425,5.67125,0.10297,0.7548815,0.9614574
"556","Pcyt1a",0.05704699,6.248749,0.1029554,0.7548982,0.9614574
"23926","Mrpl33",-0.09659638,5.16319,0.1029427,0.7549127,0.9614574
"27156","Cyb5d1",-0.09144103,3.800423,0.10287,0.7549961,0.9614574
"31832","Casp12",0.1606282,0.823966,0.1028606,0.7550068,0.9614574
"15797","Fktn",-0.05376711,3.591813,0.1028142,0.75506,0.9614574
"27985","Afap1l1",0.07488355,1.866381,0.1028041,0.7550717,0.9614574
"14915","Mycbp2",0.0570529,5.060845,0.1026879,0.755205,0.9615103
"2128","Cdkn2aip",-0.05160746,4.136065,0.102574,0.7553358,0.9615103
"20222","Kif3a",-0.1101061,1.206489,0.1025183,0.7553998,0.9615103
"5709","Apoc3",0.07609495,10.88421,0.1024942,0.7554275,0.9615103
"17913","Clec16a",0.08091447,4.207997,0.1023328,0.7556131,0.9616466
"10039","Acd",-0.07074488,3.470395,0.1021331,0.7558429,0.9618327
"30356","Ncam2",-0.1262835,0.8969968,0.101974,0.7560262,0.9618327
"4692","Cln6",0.09694543,1.758854,0.1019571,0.7560456,0.9618327
"289","Nnat",-0.1010187,1.848851,0.1017561,0.7562774,0.9618327
"2499","Chpt1",-0.07552546,8.408781,0.1016408,0.7564106,0.9618327
"19482","Exoc7",-0.08060942,4.69966,0.1015492,0.7565164,0.9618327
"29327","Trim41",0.04710366,5.310095,0.1015416,0.7565251,0.9618327
"20381","Rps3",-0.1341624,8.68004,0.1015359,0.7565317,0.9618327
"3452","Rdh14",-0.1008567,4.79635,0.1013697,0.7567238,0.9618327
"25633","Mrpl20",-0.1250545,6.061157,0.101307,0.7567963,0.9618327
"2739","Zfp317",-0.05175104,2.781523,0.1012604,0.7568502,0.9618327
"5064","Qdpr",0.05519805,8.188535,0.1010187,0.7571301,0.9618327
"27613","Arf3",0.08645347,5.886269,0.10094,0.7572212,0.9618327
"12176","Map3k13",0.1451341,3.671034,0.1009158,0.7572493,0.9618327
"12899","1500015A07Rik",0.1015349,1.082889,0.1008975,0.7572704,0.9618327
"23580","Zfp369",0.05675648,2.942043,0.1008575,0.7573168,0.9618327
"26485","P4ha1",0.08720805,3.23039,0.1008471,0.757329,0.9618327
"13784","Ppp1r12c",0.04041251,5.046961,0.1007847,0.7574012,0.9618327
"10632","Ing5",-0.05087136,3.520102,0.1007435,0.757449,0.9618327
"31589","Otud3",0.06375213,2.632626,0.1006655,0.7575396,0.9618327
"20767","Pla2g4a",-0.1478451,0.8889611,0.1006547,0.7575522,0.9618327
"13675","Gm13456",-0.07841525,3.065085,0.1004926,0.7577404,0.9618327
"20816","Prep",0.08657445,4.61074,0.1004663,0.757771,0.9618327
"16316","Pkp2",0.03996256,5.023859,0.1004572,0.7577815,0.9618327
"32052","Ccnb2-ps",-0.1374144,0.3568322,0.1003823,0.7578685,0.9618327
"4416","Hdgf",0.04797608,7.431629,0.100356,0.7578991,0.9618327
"23014","Sugt1",-0.09887006,5.027136,0.1002888,0.7579773,0.9618327
"24717","Ap5s1",-0.04827847,3.795431,0.1002477,0.7580251,0.9618327
"32919","Cd274",-0.1504491,1.644891,0.1001931,0.7580886,0.9618327
"19537","Psma5",-0.0592371,6.294662,0.1001283,0.7581641,0.9618327
"20773","Pum2",0.05483271,6.318901,0.1001011,0.7581958,0.9618327
"8847","Trrap",0.09493388,5.205598,0.09997174,0.7583464,0.9618513
"13882","Lnpep",0.07459134,3.963949,0.09995356,0.7583676,0.9618513
"21943","Mrps12",-0.049645,5.117323,0.09983914,0.758501,0.9619208
"93","Syce2",-0.06198909,3.021654,0.09967103,0.7586971,0.9620698
"29223","Ccdc34",-0.1798946,0.6556774,0.09951896,0.7588747,0.9621294
"11453","Filip1l",0.126411,2.335605,0.09949609,0.7589014,0.9621294
"34338","Chchd3",0.09252895,7.011632,0.09934116,0.7590825,0.9622593
"14827","Ap3b1",0.06394149,5.402056,0.09908426,0.7593831,0.9625407
"8516","BC005764",-0.07989436,1.471237,0.09887488,0.7596284,0.9627519
"29145","Tsr1",0.08230454,3.372975,0.09871447,0.7598166,0.9628907
"6279","Cops3",0.05493829,4.255459,0.09858092,0.7599733,0.9629896
"34703","Agpat5",-0.07204911,3.667365,0.09838196,0.7602071,0.9631861
"22130","Larp1b",0.04978917,5.938049,0.09823793,0.7603765,0.963301
"12235","Golph3l",-0.06082596,2.87751,0.09803868,0.7606111,0.9633678
"14496","Plac8",0.1297474,2.499111,0.09795732,0.7607069,0.9633678
"25217","Rpusd4",-0.0671405,2.528556,0.09794122,0.7607259,0.9633678
"21014","Esco1",-0.09451453,4.190993,0.09792575,0.7607441,0.9633678
"30433","Actr6",-0.09435498,3.79595,0.09755845,0.7611775,0.9633975
"23830","Zfp169",0.1264531,2.364296,0.09755346,0.7611834,0.9633975
"9265","Fam129a",0.1331238,2.820698,0.09754118,0.7611979,0.9633975
"12532","Agap3",0.05863837,4.735115,0.09742026,0.7613408,0.9633975
"34690","Rbm15",-0.05265351,3.436219,0.09736925,0.7614011,0.9633975
"12389","Epn2",-0.0589928,3.456467,0.09726397,0.7615256,0.9633975
"15782","Slfn8",0.1072658,1.006611,0.09724702,0.7615456,0.9633975
"16003","Mpc1-ps",0.1043182,4.525333,0.09719451,0.7616078,0.9633975
"8790","Erlin2",0.04852099,4.832498,0.09711144,0.7617061,0.9633975
"25021","Cdk9",0.03718061,5.353705,0.09700965,0.7618267,0.9633975
"6977","Pcsk6",0.1134268,6.444552,0.09699553,0.7618434,0.9633975
"4361","D330041H03Rik",0.09056179,0.6851627,0.09696728,0.7618769,0.9633975
"16690","Akap9",0.05993075,5.780848,0.09696456,0.7618801,0.9633975
"22140","Dnajc9",-0.0684126,2.664212,0.09682199,0.7620491,0.9633975
"811","Atxn7",-0.04666335,4.778301,0.09673688,0.7621501,0.9633975
"13947","Pald1",0.0609962,3.995109,0.09667803,0.7622199,0.9633975
"18771","Arcn1",-0.04561862,7.466515,0.09647383,0.7624625,0.9633975
"13665","Dcaf8",-0.0516357,7.238356,0.096375,0.76258,0.9633975
"19519","Zfp28",-0.1038019,0.6914929,0.09633812,0.7626238,0.9633975
"17974","Csad",0.0820598,7.302529,0.09625634,0.7627211,0.9633975
"20969","Ppp1r21",-0.04252462,4.395315,0.09623901,0.7627417,0.9633975
"23344","Stx17",-0.04248515,5.090131,0.09623855,0.7627423,0.9633975
"25178","Rps27a",-0.1425453,8.093842,0.09623066,0.7627517,0.9633975
"24055","Pan2",-0.06238379,5.006887,0.09616129,0.7628342,0.9633975
"30265","Scnm1",0.06200348,3.397066,0.09609136,0.7629175,0.9633975
"14357","Adam23",0.06587042,4.510251,0.09608646,0.7629234,0.9633975
"3696","Rhod",-0.0842695,4.632617,0.09608289,0.7629276,0.9633975
"1497","Polr2d",-0.07497046,2.402927,0.09604584,0.7629717,0.9633975
"5934","Park2",0.06494018,1.774107,0.09585591,0.7631981,0.9634168
"33735","Eef1d",0.05738711,6.433316,0.09584176,0.763215,0.9634168
"13043","1700113A16Rik",0.09660345,0.5899881,0.0957879,0.7632793,0.9634168
"23107","Rufy2",0.06434889,2.934388,0.09573194,0.763346,0.9634168
"9157","Aimp2",-0.0630095,1.930553,0.09564441,0.7634505,0.9634168
"13890","Rnf115",-0.04245142,5.124267,0.09563698,0.7634594,0.9634168
"20007","Desi1",-0.0568777,5.169757,0.09526533,0.7639037,0.9635722
"19660","Snrpb2",-0.09707854,3.830407,0.09524461,0.7639285,0.9635722
"2093","Zkscan5",-0.04622186,4.11332,0.09522132,0.7639564,0.9635722
"14790","Cyp7b1",0.1836131,8.042933,0.09520648,0.7639741,0.9635722
"9259","Yme1l1",0.05839383,6.643767,0.09511286,0.7640862,0.9635722
"12131","Med23",0.05102648,3.31431,0.09500494,0.7642155,0.9635722
"30678","Tmem198b",0.1045973,2.345188,0.09490428,0.7643362,0.9635722
"24715","Kif13b",0.1089793,4.736167,0.09488313,0.7643616,0.9635722
"5359","Scara3",0.08316773,0.9968751,0.09487323,0.7643735,0.9635722
"34949","Tbc1d8b",0.05313727,4.287414,0.09467877,0.7646068,0.9635722
"24669","Xpo7",0.06080578,5.88481,0.09466432,0.7646242,0.9635722
"21808","Cep44",0.05483086,3.174982,0.0946544,0.7646361,0.9635722
"19623","Ubr1",-0.04572575,4.545244,0.09458205,0.764723,0.9635722
"27841","E130311K13Rik",0.06575751,2.720481,0.09457503,0.7647314,0.9635722
"24392","Btbd3",0.06080449,2.76393,0.09453703,0.7647771,0.9635722
"9540","Irak1",-0.0361222,6.101434,0.09448278,0.7648423,0.9635722
"15604","Ubl4",-0.06105783,5.160346,0.09419203,0.7651921,0.9639137
"11974","Nrarp",0.1158121,0.9044754,0.09398779,0.7654382,0.9641244
"24481","Bace2",-0.06271813,2.587411,0.09385966,0.7655928,0.9641343
"8612","Lrrc47",0.09040438,3.711688,0.09385069,0.7656036,0.9641343
"21788","Acap3",0.08574077,2.098274,0.09377717,0.7656923,0.9641468
"22065","Msrb3",-0.06585804,3.921757,0.09348964,0.7660397,0.9642753
"5536","Ppm1b",0.03863107,6.861035,0.09347897,0.7660526,0.9642753
"29108","Lrrk1",0.06842133,3.745565,0.09343839,0.7661017,0.9642753
"12356","Mia3",-0.09591785,7.626811,0.09340229,0.7661454,0.9642753
"24823","Paf1",0.06013504,4.784044,0.09328002,0.7662933,0.9642753
"16821","Tecpr1",0.06701701,3.960525,0.09324512,0.7663356,0.9642753
"417","Sec31a",0.09561857,6.686022,0.09323659,0.7663459,0.9642753
"10985","Bdh1",0.1026944,7.866693,0.09297827,0.766659,0.96457
"2632","Rgp1",-0.07159564,5.461652,0.0926295,0.7670824,0.9645752
"11383","Cd55",0.06451815,3.613858,0.09259776,0.767121,0.9645752
"10589","2700062C07Rik",0.06088322,2.685296,0.09253325,0.7671995,0.9645752
"9133","Gm26621",0.09964219,0.3855251,0.09249606,0.7672447,0.9645752
"27328","Rpp25l",-0.04542224,3.829656,0.09244124,0.7673114,0.9645752
"11309","Id2",0.05831547,6.988698,0.09239937,0.7673623,0.9645752
"27341","Sox6",-0.0531305,3.646296,0.09235972,0.7674106,0.9645752
"16258","C87436",0.04544696,3.537151,0.09231193,0.7674688,0.9645752
"35264","Fscn1",0.09766569,1.394592,0.09225895,0.7675333,0.9645752
"28148","Tmem115",-0.0440714,4.47922,0.09225812,0.7675343,0.9645752
"16531","Fam20a",0.0486036,4.944371,0.09217241,0.7676387,0.9645752
"19739","Gm20604",-0.1307124,0.196366,0.09213973,0.7676786,0.9645752
"5239","Smarcc2",0.09319258,6.689312,0.09208798,0.7677417,0.9645752
"32825","Asun",-0.06481056,3.75769,0.09194409,0.7679172,0.9645752
"22809","Pdcd4",-0.09909368,5.6531,0.09194103,0.7679209,0.9645752
"22224","Srrt",-0.05431816,5.480256,0.09185683,0.7680237,0.9645752
"13075","Lurap1l",-0.0686359,6.089662,0.091812,0.7680784,0.9645752
"28639","Cyb5d2",-0.04807768,3.642411,0.09174843,0.7681561,0.9645752
"34901","Kars",0.04341203,5.47876,0.09173473,0.7681728,0.9645752
"13071","Heatr5b",-0.112832,3.449389,0.09168018,0.7682395,0.9645752
"22425","Mast2",0.06358337,3.983469,0.09156605,0.768379,0.964637
"7456","Aqp1",0.04751531,6.295135,0.09140393,0.7685774,0.964637
"15689","Llph",0.07414468,3.985074,0.09139868,0.7685838,0.964637
"10799","Dhtkd1",0.08061004,6.533202,0.09137915,0.7686078,0.964637
"19593","Eef1g",-0.05341348,7.569049,0.09131785,0.7686828,0.964637
"21256","Eif4enif1",0.05198107,4.705867,0.09113611,0.7689056,0.96473
"1933","Smim7",-0.06964914,6.149086,0.0911288,0.7689145,0.96473
"19731","Wbscr16",-0.04346983,4.711967,0.09103628,0.769028,0.9647735
"13586","Mier1",-0.07961206,5.471912,0.09081987,0.7692937,0.964869
"3887","Rabep1",-0.06231686,5.972559,0.09081866,0.7692952,0.964869
"31043","Aven",0.04445922,3.938174,0.09072185,0.7694142,0.964869
"26886","Gm9958",0.08455212,0.8743458,0.09062578,0.7695324,0.964869
"17814","Nat1",0.1148133,0.661406,0.09060852,0.7695536,0.964869
"28329","Khdrbs3",-0.0447539,4.405893,0.09058928,0.7695773,0.964869
"17012","Gpr137b-ps",0.1089785,0.851691,0.09048852,0.7697013,0.9649256
"19201","Hiat1",-0.06128645,5.155862,0.09035618,0.7698643,0.9649908
"5216","Zkscan14",0.05295756,2.785269,0.09022828,0.7700219,0.9649908
"28838","Lcat",0.0676799,8.565447,0.09013959,0.7701313,0.9649908
"30575","Tm2d1",-0.1044876,4.470611,0.09013704,0.7701344,0.9649908
"8195","Mrpl44",-0.04375868,4.189636,0.09012644,0.7701475,0.9649908
"10892","Nsd1",0.04303713,6.248225,0.09002053,0.7702782,0.9650001
"6489","Eif4e2",-0.04255378,5.560482,0.08985789,0.7704791,0.9650001
"32615","Zdhhc9",-0.09563247,6.154717,0.08983516,0.7705072,0.9650001
"9533","Strn4",0.05488001,4.961077,0.08982483,0.77052,0.9650001
"31489","Parp1",0.09174718,4.709834,0.08976113,0.7705987,0.9650001
"32145","Elmo3",-0.05442163,4.900816,0.08973746,0.770628,0.9650001
"12335","Rps8",-0.1114203,8.340844,0.08947426,0.7709538,0.9650428
"1057","Fmr1",0.05999472,4.956312,0.08945958,0.770972,0.9650428
"12498","D15Ertd621e",-0.03657761,6.614182,0.08936709,0.7710866,0.9650428
"34761","Fam86",-0.07640119,2.639982,0.08936124,0.7710938,0.9650428
"21656","Smagp",-0.05679879,4.930719,0.08933553,0.7711257,0.9650428
"19325","Spi1",0.1292001,3.066878,0.08932778,0.7711353,0.9650428
"473","Gtf2h2",0.04350526,3.574336,0.08924831,0.7712339,0.9650433
"22288","Ddx54",0.05160571,5.273162,0.08920033,0.7712934,0.9650433
"7425","5430417L22Rik",0.05231176,3.859476,0.08909666,0.7714221,0.9650941
"19036","Rplp2",0.08708515,7.758659,0.08896615,0.7715842,0.9650941
"10134","Dnajc16",0.07516525,4.037199,0.08889691,0.7716702,0.9650941
"30371","Limd1",0.03770633,5.399573,0.08882708,0.7717571,0.9650941
"5614","Mgst1",-0.08357906,11.63577,0.08878395,0.7718107,0.9650941
"21751","Steap2",0.09917815,2.956188,0.08873281,0.7718743,0.9650941
"25008","Mroh6",0.1541348,0.7249395,0.08868079,0.7719391,0.9650941
"35128","Ctdp1",0.0677151,3.425898,0.08859599,0.7720447,0.9650941
"21839","Gclc",-0.1095643,7.470931,0.08855284,0.7720984,0.9650941
"13487","Stk11ip",-0.08656699,3.188803,0.08853342,0.7721226,0.9650941
"15299","Atp5h",0.07342806,7.754843,0.08819435,0.7725455,0.9652874
"16785","Hmg20a",-0.04263728,4.092408,0.08804776,0.7727286,0.9652874
"7779","Pyurf",0.07304884,4.292045,0.08793787,0.772866,0.9652874
"26335","E2f3",-0.05609259,3.190629,0.08781909,0.7730146,0.9652874
"17862","Mrps34",-0.04969394,4.329633,0.08781054,0.7730253,0.9652874
"8331","Ccdc141",-0.05588249,4.333769,0.08757944,0.7733148,0.9652874
"23929","Slc4a1ap",0.05432616,3.684277,0.0874626,0.7734612,0.9652874
"27624","Kctd5",0.07325979,2.630442,0.08739948,0.7735404,0.9652874
"31107","Mup19",0.2813948,4.694117,0.08739595,0.7735449,0.9652874
"9613","Csnk2b",-0.04391809,5.772581,0.08737484,0.7735714,0.9652874
"17774","Arvcf",0.05201913,3.804675,0.08735566,0.7735954,0.9652874
"34882","Atg13",-0.05798593,5.71467,0.08733977,0.7736154,0.9652874
"19188","Exd1",0.09531722,1.777327,0.08721437,0.7737728,0.9652874
"26157","Mbip",0.1068335,2.064843,0.08718685,0.7738074,0.9652874
"22817","Taco1",0.08081037,3.802146,0.08716422,0.7738359,0.9652874
"32157","Plcb2",-0.1303599,1.184517,0.08716336,0.7738369,0.9652874
"10302","Cyp4v3",0.08337556,8.357983,0.08715494,0.7738475,0.9652874
"21184","Lzts3",-0.06572018,5.163635,0.08710265,0.7739132,0.9652874
"22780","Prrc2a",0.09586449,6.877689,0.08705594,0.773972,0.9652874
"4733","Parp11",0.06853761,2.187647,0.08703326,0.7740005,0.9652874
"5593","Krt19",0.1598067,0.6358409,0.08700134,0.7740406,0.9652874
"22720","Wee1",0.133198,0.9620314,0.08697692,0.7740714,0.9652874
"24896","Dnajc21",0.04403155,4.794028,0.08687713,0.7741969,0.9652874
"30072","Srsf9",-0.04248408,4.694717,0.08680912,0.7742826,0.9652874
"11745","Rchy1",-0.04529365,5.111415,0.08677278,0.7743284,0.9652874
"12698","Nmt2",0.04888581,4.286245,0.08669853,0.7744219,0.9652874
"18216","Naglu",-0.07038349,4.497106,0.08667504,0.7744515,0.9652874
"30064","Sgpp1",0.06113975,6.455093,0.08658669,0.7745629,0.9652874
"21102","Actr8",0.04514515,4.402342,0.08658528,0.7745647,0.9652874
"5537","Prpf40a",-0.04468868,5.840852,0.08643013,0.7747605,0.9653269
"22537","Ap2a2",0.05752339,6.092933,0.08639251,0.774808,0.9653269
"14300","Psmc4",0.05320785,6.552009,0.08632176,0.7748973,0.9653269
"29109","Get4",0.05577573,5.19233,0.08627432,0.7749573,0.9653269
"3383","Prex1",0.1048048,2.926563,0.08622381,0.7750211,0.9653269
"23229","Zbtb11",0.05085351,3.697305,0.08617693,0.7750804,0.9653269
"3814","Nr0b2",0.1322345,4.858713,0.08612304,0.7751485,0.9653269
"21978","Cers4",0.06322598,2.075754,0.08599936,0.775305,0.9653292
"19162","Phf2",0.08094197,4.665235,0.0858597,0.7754819,0.9653292
"9230","Cep164",-0.07971807,3.900369,0.08554606,0.7758797,0.9653292
"15595","Rpl22l1",-0.1746482,5.772196,0.08544257,0.7760111,0.9653292
"10311","Plekho1",-0.1075006,2.691419,0.08542418,0.7760345,0.9653292
"17927","Abt1",-0.05610069,3.516542,0.08534882,0.7761303,0.9653292
"15554","Serpina3f",-0.09357227,1.652646,0.0853466,0.7761331,0.9653292
"19387","Prdm9",-0.05592123,2.302474,0.08532934,0.776155,0.9653292
"26161","Tle6",-0.1120098,0.6412696,0.08514676,0.7763873,0.9653292
"24833","Zc3h3",0.07366993,2.243289,0.08501265,0.7765581,0.9653292
"3121","Dennd1a",-0.08512515,4.206488,0.0849604,0.7766246,0.9653292
"15329","Prkd3",-0.07418063,7.897978,0.0849146,0.776683,0.9653292
"29476","Aqp8",-0.1179422,4.030854,0.08483271,0.7767874,0.9653292
"20525","Arfgap1",-0.04179803,4.85134,0.08482215,0.7768009,0.9653292
"12685","Cndp2",-0.05034626,4.792996,0.08476116,0.7768787,0.9653292
"3429","Gpihbp1",0.1052956,4.674599,0.08475576,0.7768856,0.9653292
"35259","Dsg1c",-0.1422978,1.400396,0.08468192,0.7769798,0.9653292
"7759","Atp5l",-0.1089864,7.23279,0.08462808,0.7770486,0.9653292
"19186","Scand1",0.1157344,3.836307,0.08459161,0.7770952,0.9653292
"23166","Slc27a3",0.1306179,0.3304016,0.08453066,0.777173,0.9653292
"29089","Brpf1",-0.04309722,4.094689,0.08436602,0.7773835,0.9653292
"21526","Cav2",-0.09668303,2.569303,0.08436124,0.7773897,0.9653292
"11284","Smarcc1",0.0856285,4.548357,0.08425718,0.7775228,0.9653292
"32232","Emcn",0.07950279,1.441592,0.08418841,0.7776109,0.9653292
"6510","Impact",0.05833994,4.128479,0.0840434,0.7777967,0.9653292
"9989","Mtss1l",0.05557126,2.036023,0.08404312,0.7777971,0.9653292
"20965","Garem",0.08229658,4.9938,0.08396551,0.7778966,0.9653292
"6426","Naa35",-0.0498668,4.465447,0.0839139,0.7779628,0.9653292
"24253","Lsm14a",0.04940007,5.077233,0.08373442,0.7781932,0.9653292
"4294","Stard13",-0.07187169,4.569116,0.08352259,0.7784655,0.9653292
"26587","Ing4",0.04185809,4.732273,0.08338142,0.7786471,0.9653292
"1299","Dgka",0.06504312,3.512827,0.08334341,0.7786961,0.9653292
"15243","Cntln",0.1261893,0.8141015,0.08332051,0.7787256,0.9653292
"2768","Mpeg1",0.09664042,6.427484,0.08321394,0.7788629,0.9653292
"408","5031420N21Rik",-0.1103662,1.372287,0.0831437,0.7789534,0.9653292
"9329","Polr3b",0.06415425,3.63499,0.0831345,0.7789653,0.9653292
"31405","C1qb",0.1259129,5.915713,0.08305995,0.7790614,0.9653292
"26949","Rps3a1",-0.07489516,8.4344,0.08299889,0.7791402,0.9653292
"10054","Sos2",-0.04480079,4.02405,0.08298967,0.7791521,0.9653292
"12597","Irak1bp1",0.126235,0.4197325,0.08298521,0.7791579,0.9653292
"32791","Tlr1",0.1689443,0.3353793,0.08281397,0.7793791,0.9653292
"28225","Snapin",-0.0473903,4.463429,0.08273676,0.7794789,0.9653292
"34571","Tnpo1",0.03988789,6.342482,0.0826471,0.7795948,0.9653292
"15945","Sgms2",0.0677187,5.650552,0.08262568,0.7796225,0.9653292
"2929","Heatr1",0.04627138,4.347363,0.08257971,0.779682,0.9653292
"31475","Orc4",-0.0719681,4.376167,0.08252996,0.7797464,0.9653292
"13367","Cd53",-0.1281154,3.250785,0.08250759,0.7797754,0.9653292
"28361","Rftn1",-0.1407978,0.8901014,0.08245858,0.7798389,0.9653292
"407","Tspan9",-0.06254085,4.828945,0.08240321,0.7799106,0.9653292
"17766","Wrap53",0.05895635,2.943514,0.08240109,0.7799133,0.9653292
"14066","Cmtm7",0.1293003,1.003824,0.0823748,0.7799474,0.9653292
"33802","Lyrm7",-0.09603392,1.450042,0.08228204,0.7800677,0.9653292
"30031","Gla",-0.07313853,2.329749,0.08223491,0.7801288,0.9653292
"10620","Naa50",0.06132971,6.830613,0.08220009,0.780174,0.9653292
"20371","Rgs4",0.1346743,1.095111,0.08215608,0.7802311,0.9653292
"30682","Rnf31",-0.07902474,4.129346,0.0821121,0.7802882,0.9653292
"14589","Pkdcc",-0.04040687,4.210174,0.08183635,0.7806465,0.9653292
"23466","Serinc2",0.08562751,4.27038,0.08180459,0.7806878,0.9653292
"16492","Fos",-0.1811504,0.9184724,0.08170845,0.7808129,0.9653292
"33702","Chmp1a",-0.05149041,6.406471,0.08151874,0.78106,0.9653292
"123","2610507I01Rik",-0.05767266,3.026901,0.08149506,0.7810909,0.9653292
"1184","C630016N16Rik",0.1055444,0.4396328,0.08148594,0.7811028,0.9653292
"32500","Gm13509",-0.1211106,0.5443301,0.08145053,0.781149,0.9653292
"18338","Zfp280c",-0.0638732,3.163864,0.08144104,0.7811613,0.9653292
"32277","1110051M20Rik",0.09834797,1.12882,0.08143926,0.7811637,0.9653292
"24494","Epg5",-0.0778717,4.520133,0.08139992,0.781215,0.9653292
"8107","Slc25a27",0.1017069,1.397645,0.08139476,0.7812217,0.9653292
"4841","Spr",-0.0362203,6.919156,0.08139462,0.7812219,0.9653292
"10582","Lrp1",-0.1314549,9.323324,0.08134871,0.7812818,0.9653292
"26159","Psma6",-0.05826308,7.087698,0.08133654,0.7812977,0.9653292
"29817","Naip6",0.08772731,1.332718,0.08126689,0.7813886,0.9653292
"11108","Uba2",0.04434295,4.835774,0.08123724,0.7814273,0.9653292
"5925","Cd151",0.040327,5.073244,0.08120773,0.7814658,0.9653292
"16591","Mccc1",0.07341833,5.225083,0.08117725,0.7815057,0.9653292
"2325","Dhx29",-0.08298258,3.323058,0.08109435,0.781614,0.9653292
"11200","Rnpc3",-0.04504524,4.054903,0.08102188,0.7817087,0.9653292
"23717","Dock1",0.07203111,4.040616,0.080949,0.7818041,0.9653292
"12500","BC065397",0.1056549,0.6861736,0.0809461,0.7818079,0.9653292
"26479","Msl2",0.0405419,5.00795,0.08092921,0.78183,0.9653292
"10241","Sh2d4a",0.07496629,1.376487,0.0808042,0.7819936,0.9653292
"27149","Zfp691",0.05181244,2.685122,0.08068462,0.7821503,0.9653292
"20835","Papolg",0.06339375,2.454882,0.08051609,0.7823713,0.9653292
"1362","Synj1",0.04538174,3.645232,0.08047305,0.7824278,0.9653292
"19590","Ampd2",-0.05332686,4.16113,0.08045317,0.7824539,0.9653292
"1059","Hddc2",0.161696,0.502808,0.08036845,0.7825652,0.9653292
"13655","Ambra1",0.05395921,4.587846,0.08030378,0.7826501,0.9653292
"12127","Ripk1",-0.05213878,3.800223,0.0802865,0.7826728,0.9653292
"12282","Mapkapk3",-0.09085534,1.710565,0.08028207,0.7826786,0.9653292
"21234","Prodh2",-0.0587657,7.622798,0.08023692,0.782738,0.9653292
"2536","Sec63",-0.05318444,7.005154,0.08023422,0.7827416,0.9653292
"10081","Mob1b",0.04809415,5.752471,0.08023107,0.7827457,0.9653292
"15090","Abhd13",0.05809527,4.628048,0.08012521,0.7828849,0.9653292
"22108","Cyp2j5",-0.1026093,8.607503,0.08012096,0.7828905,0.9653292
"30673","Clcn5",-0.0737002,2.363161,0.08001572,0.783029,0.9653292
"11372","Polr2e",0.0433139,4.860868,0.08000707,0.7830404,0.9653292
"14822","Aggf1",0.0359496,4.955462,0.07996503,0.7830958,0.9653292
"35199","RP24-300D7.1",-0.07128818,2.269384,0.07975007,0.7833791,0.9653292
"2486","Ppp6r1",0.06025362,6.491934,0.0797306,0.7834048,0.9653292
"5104","Mdm4",-0.03713703,6.021767,0.07972953,0.7834062,0.9653292
"33253","Skiv2l",0.06382725,5.880374,0.07969706,0.7834491,0.9653292
"30111","Smarca4",0.07577642,5.423245,0.07952461,0.7836768,0.9653292
